city,state,country,lat,lng
St. Florian,AL,usa,34.8734033,-87.6233517
Stapleton,AL,usa,30.742689,-87.7933252
Sterrett (15 miles south of Birmingham),AL,usa,33.448718,-86.479982
Stockton,AL,usa,30.9937926,-87.8580499
Summerdale,AL,usa,30.4876954,-87.6997094
Sylacauga (Canada),AL,usa,33.1731716,-86.2516406
Sylvania,AL,usa,34.5623077,-85.8124715
TRUSSVILLE,AL,usa,33.6198251,-86.6088756
Talladega (Super Speedway),AL,usa,33.5669742,-86.0661253
Tanner,AL,usa,34.7314786,-86.9705632
Tarrant City,AL,usa,33.586822,-86.7718017
Telford,AL,usa,32.3182314,-86.902298
Thomasville (USAF long range radar facility),AL,usa,31.9134859,-87.7358366
Thorsby,AL,usa,32.9156796,-86.7158178
Trinity,AL,usa,34.6067588,-87.0883458
Troy to Montgomery,AL,usa,32.3792233,-86.3077368
Tuscumbia/Cherokee (between),AL,usa,34.7312005,-87.70253
Tuskegee,AL,usa,32.430237,-85.7077266
Tuskegee National Forest @ HWY 85,AL,usa,32.4788366,-85.6095087
Union Springs,AL,usa,32.144316,-85.7149495
Unsure exactly,AL,usa,32.3182314,-86.902298
Valhermoso Springs,AL,usa,34.5012035,-86.6858295
Valley Grande,AL,usa,32.5090233,-86.9874899
Vandiver,AL,usa,33.4708325,-86.513511
Verbena,AL,usa,32.7498851,-86.5123493
Vernon,AL,usa,33.7570541,-88.1089185
Wadley,AL,usa,33.12275,-85.5697369
Waterloo,AL,usa,34.9181425,-88.064203
West Mobile,AL,usa,30.686884,-88.184275
Wicksburg,AL,usa,31.2082304,-85.622434
Wind Creek State Park,AL,usa,32.861974,-85.9333801
Woodland,AL,usa,33.3742812,-85.399673
Woodstock,AL,usa,33.2067835,-87.1499961
jackson,AL,usa,31.5090521,-87.8944435
mobile,AL,usa,30.6953657,-88.0398912
robertsdale,AL,usa,30.5457158,-87.7084037
Jonesboro,AR,usa,35.835696,-90.7051346
Little Rock,AR,usa,34.7444618,-92.2880157
Fayetteville,AR,usa,36.0626579,-94.1605839
Fort Smith,AR,usa,35.3843722,-94.4209646
Conway,AR,usa,35.0917506,-92.4366522
Russellville,AR,usa,35.278116,-93.1337007
Hot Springs,AR,usa,34.5077615,-93.0546003
Springdale,AR,usa,36.1745556,-94.1391271
Bentonville,AR,usa,36.3723561,-94.2102141
Rogers,AR,usa,36.3335129,-94.1256953
Mountain Home,AR,usa,36.3400904,-92.385217
North Little Rock,AR,usa,34.756104,-92.2677497
Paragould,AR,usa,36.0525622,-90.4886797
Alma,AR,usa,35.4922086,-94.2260868
Camden,AR,usa,,
Mena,AR,usa,34.5842244,-94.2363689
Cabot,AR,usa,34.9748751,-92.0163297
Clarksville,AR,usa,35.4712243,-93.468612
El Dorado,AR,usa,33.207471,-92.6655716
Eureka Springs,AR,usa,36.4006499,-93.7392889
Littlerock,AR,usa,34.7444618,-92.2880157
Pine Bluff,AR,usa,34.224908,-92.0033977
Van Buren,AR,usa,35.4589055,-94.3565578
Greenbrier,AR,usa,35.2340491,-92.3878973
Harrison,AR,usa,36.2297712,-93.107405
Batesville,AR,usa,35.7696862,-91.6409431
Bryant,AR,usa,34.624568,-92.4995407
Jasper,AR,usa,36.008226,-93.1872677
Pocahontas,AR,usa,36.2632561,-90.9716953
Siloam Springs,AR,usa,36.1859196,-94.5415643
West Memphis,AR,usa,35.1465418,-90.1847862
Bigelow,AR,usa,35.000929,-92.6303085
Heber Springs,AR,usa,35.4914255,-92.030216
Jacksonville,AR,usa,34.8674331,-92.1270445
Searcy,AR,usa,35.2437536,-91.7364422
Ward,AR,usa,35.0302797,-91.9505415
Benton,AR,usa,34.5693083,-92.585378
Centerton,AR,usa,36.3585128,-94.2849431
Greenwood,AR,usa,35.2124772,-94.2557922
Malvern,AR,usa,34.3624245,-92.8123856
Maumelle,AR,usa,34.8700046,-92.3977509
Bauxite,AR,usa,34.5553626,-92.5215565
Berryville,AR,usa,36.3649739,-93.5675395
Clinton,AR,usa,35.5932322,-92.4596171
Dardanelle,AR,usa,35.2233908,-93.1565144
Dover,AR,usa,35.40181,-93.114191
Flippin,AR,usa,36.2775379,-92.5874949
Hampton,AR,usa,33.5379367,-92.4697957
Lonoke,AR,usa,34.7843212,-91.9000647
Lowell,AR,usa,36.2541286,-94.1368255
Mayflower,AR,usa,34.9569376,-92.4276786
Morrilton,AR,usa,35.1526163,-92.7437844
Sherwood,AR,usa,34.8321344,-92.1910583
Texarkana,AR,usa,33.4304827,-94.0361745
Cherokee Village,AR,usa,36.3077857,-91.5283594
Coal Hill,AR,usa,35.4379551,-93.6744021
Garfield,AR,usa,36.4476858,-93.9707508
Gravette,AR,usa,36.4222948,-94.4518839
Hartman,AR,usa,35.4330846,-93.6151289
Judsonia,AR,usa,35.2830301,-91.6364649
Marked Tree,AR,usa,35.5346706,-90.4216004
Marshall,AR,usa,35.9105314,-92.6315576
Newport,AR,usa,35.6060625,-91.2641293
Ozark,AR,usa,35.4869588,-93.8272262
Alexander,AR,usa,34.6117735,-92.4460572
Ashdown,AR,usa,33.6742645,-94.1316238
Beebe,AR,usa,35.0703929,-91.879841
Bono,AR,usa,35.9091191,-90.8027425
Booneville,AR,usa,,
Chester,AR,usa,35.6814196,-94.1773127
Elkins,AR,usa,36.0006514,-94.0088348
Farmington,AR,usa,36.0391066,-94.2541031
Forrest City,AR,usa,35.0092581,-90.7852312
Gassville,AR,usa,36.2872763,-92.4817184
Gentry,AR,usa,36.2675615,-94.4848789
Gilbert,AR,usa,35.9891132,-92.7156796
Helena,AR,usa,34.5291253,-90.5900273
Hot Springs National Park,AR,usa,34.5313219,-93.0637411
Leslie,AR,usa,35.8295459,-92.560323
Magnolia,AR,usa,33.2670757,-93.2393835
Marion,AR,usa,35.2144374,-90.197219
Mount Ida,AR,usa,34.5583545,-93.632955
Mountain View,AR,usa,35.8685847,-92.1177613
Osceola,AR,usa,35.7028603,-89.9700561
Pottsville,AR,usa,35.2534934,-93.0476614
Prairie Grove,AR,usa,35.9756928,-94.3173402
Tontitown,AR,usa,36.1759952,-94.2191982
Yellville,AR,usa,36.2260416,-92.6847511
Augusta,AR,usa,35.2823375,-91.3618239
Bald Knob,AR,usa,35.3083426,-91.5707421
Beaver Lake,AR,usa,36.3488601,-93.9325169
Bella Vista,AR,usa,36.475798,-94.2475489
Blytheville,AR,usa,35.9284963,-89.9080319
Brooklyn,AR,usa,35.9074071,-90.5772617
Calion,AR,usa,33.3296229,-92.5432079
Corning,AR,usa,36.4113168,-90.5864418
Cotter,AR,usa,36.2689041,-92.5359398
DeWitt,AR,usa,34.293215,-91.3351283
Decatur,AR,usa,36.3357841,-94.4606995
Eldorado,AR,usa,33.1431092,-92.539603
England,AR,usa,34.5439998,-91.9691244
Fordyce,AR,usa,33.8137295,-92.4129746
Fountain Hill,AR,usa,33.3577299,-91.8504916
Ft. Smith,AR,usa,35.3843722,-94.4209646
Fulton,AR,usa,33.6145197,-93.8135209
Greers Ferry,AR,usa,35.5685117,-92.1766428
Hagarville,AR,usa,35.5154007,-93.3256099
Hardy,AR,usa,36.3156298,-91.4827573
Hickory Plains,AR,usa,34.9900884,-91.7368032
Holiday Island,AR,usa,36.4853478,-93.7321378
Hope,AR,usa,33.6684672,-93.5971381
Hot Springs Village,AR,usa,34.6720356,-92.9987886
Huntsville,AR,usa,36.0874118,-93.7349696
Imboden,AR,usa,36.2024878,-91.1744292
Jonesboro (Arkansas State University),AR,usa,35.8430861,-90.6748589
Kingston,AR,usa,36.0504981,-93.5182424
Lake Village,AR,usa,33.3314055,-91.2840738
Light,AR,usa,36.0700694,-90.7478918
Luxora,AR,usa,35.7558262,-89.9282268
McRae,AR,usa,35.1136057,-91.8224728
Melbourne,AR,usa,36.0592901,-91.9071156
Metalton,AR,usa,36.2231279,-93.5299102
Monticello,AR,usa,33.6296702,-91.8021856
Norfork,AR,usa,36.2105781,-92.2865535
Pangburn,AR,usa,35.4265642,-91.8367566
Pea Ridge,AR,usa,36.453844,-94.1151555
Perryville,AR,usa,35.0054175,-92.8010876
Petit Jean Mountain,AR,usa,35.0228713,-93.7663093
Prescott,AR,usa,33.8024897,-93.3809833
Royal,AR,usa,34.5114783,-93.2410211
Salem,AR,usa,36.3710114,-91.8227
Smackover,AR,usa,33.3648506,-92.7250061
Trumann,AR,usa,35.6785986,-90.5241357
Viola,AR,usa,36.3964673,-91.9820808
Waldron,AR,usa,34.8964186,-94.0909925
Walnut Ridge,AR,usa,36.0683675,-90.9559411
West Fork,AR,usa,35.9314614,-94.1800289
West Helena,AR,usa,34.550177,-90.6413226
White Hall,AR,usa,34.2715181,-92.0894498
Winslow,AR,usa,35.8005292,-94.1351299
Wynne,AR,usa,35.2236114,-90.7871653
alma,AR,usa,35.4922086,-94.2260868
Alma KOA,AR,usa,35.4922086,-94.2260868
Alpena (near),AR,usa,36.2940722,-93.2974531
Arden,AR,usa,33.6895629,-94.2857554
Arkadelphia,AR,usa,34.120994,-93.053544
"Arkansas (NE part, US Rt 67)",AR,usa,35.20105,-91.8318334
Arkansas (NE part; location uncertain),AR,usa,35.20105,-91.8318334
Arkansas (above?; in-flight),AR,usa,34.2354138,-91.2891036
"Arkansas (eastern; on US Hwy 70 abt 75 m w/o Memphis, TN)",AR,usa,35.1495252,-89.9619189
Arkansas (location unknown),AR,usa,34.2354138,-91.2891036
Arkansas (northeast tip of),AR,usa,36.0148605,-94.2333355
Arkansas (rural),AR,usa,34.2354138,-91.2891036
Arkansas (while driving),AR,usa,34.2354138,-91.2891036
Arkansas/Oklahoma (border),AR,usa,35.20105,-91.8318334
Atkins,AR,usa,35.2420396,-92.9374471
Austin,AR,usa,34.9989648,-91.9840288
Avilla,AR,usa,34.6825921,-92.5851613
Batesville and floral,AR,usa,35.58713,-91.7573243
Beaver,AR,usa,36.4749376,-93.7705574
Bee Branch,AR,usa,35.4509118,-92.3946005
Bismarck,AR,usa,34.3162035,-93.1707339
Bismarck/Caddo Valley (between),AR,usa,34.1834541,-93.0706885
Black Rock,AR,usa,36.1082803,-91.0983903
Bluff City,AR,usa,33.7185867,-93.1339408
Blytheville (S of; southbound I-55),AR,usa,35.9284386,-89.8745205
Blyville,AR,usa,35.9284963,-89.9080319
Board Camp,AR,usa,34.5378842,-94.0954828
Bonnerdale,AR,usa,34.384816,-93.3818521
Bonnerdale/Crossroads,AR,usa,34.384816,-93.3818521
Boonville,AR,usa,35.1402167,-93.9218309
Briggsville,AR,usa,34.9339818,-93.4943569
Brinkley,AR,usa,34.8871967,-91.1945811
Bryant/Benton,AR,usa,34.4637869,-92.5733382
Buckner,AR,usa,33.3584709,-93.4349012
Bull Shoals,AR,usa,36.3839278,-92.5833435
Cabot/Lonoke,AR,usa,34.9748751,-92.0163297
Caddo Gap,AR,usa,34.400099,-93.6193563
Calamine,AR,usa,36.0114607,-91.3990228
Calico Rock,AR,usa,36.1195106,-92.1360968
Camp Albert Pike,AR,usa,34.5113497,-93.2374422
Cane Hill,AR,usa,35.9010247,-94.3770704
Casa,AR,usa,35.0228533,-93.0479903
Cave City,AR,usa,35.9417534,-91.5483762
Cave Springs,AR,usa,36.2647805,-94.2320402
Cave city,AR,usa,35.9417534,-91.5483762
Central City,AR,usa,35.3191358,-94.2524303
Charleston/Van Buren,AR,usa,35.2971909,-94.0437396
Cherokee Villiage,AR,usa,36.3077857,-91.5283594
Chimes,AR,usa,35.6985742,-92.7392941
Clarendon (North of),AR,usa,37.09024,-95.712891
Clarkridge,AR,usa,36.4778428,-92.3512705
Colt,AR,usa,35.1317142,-90.8114362
"Conway (I-40 north of, mile marker 120)",AR,usa,35.0822592,-92.4141654
Conway (at Salltillo Heights community),AR,usa,35.002448,-92.3494787
Corning/Pocahontas (between),AR,usa,36.4113168,-90.5864418
Crossett,AR,usa,33.1240976,-91.9611917
Crumrod,AR,usa,34.148716,-90.9817766
Crystal Springs,AR,usa,34.521944,-93.3358329
Daedanelle,AR,usa,35.2233908,-93.1565144
Dallas/Grant Counties,AR,usa,34.2628015,-92.4208713
Damascus,AR,usa,35.3647189,-92.4112822
"Dardanelle (2 mi. from Logan, on Hwy. 22)",AR,usa,35.2357482,-93.174812
Dennard,AR,usa,35.7567444,-92.5246054
Desert,AR,usa,35.20105,-91.8318334
Dierks,AR,usa,34.1202868,-94.0168895
Doddridge,AR,usa,33.0649941,-94.0408071
Dora,AR,usa,35.4542563,-94.4407704
Dover and on my way home,AR,usa,35.40181,-93.114191
Earle,AR,usa,35.2708512,-90.4657452
Enerson,AR,usa,33.0976734,-93.1920213
Eudora,AR,usa,33.1101502,-91.2619325
Fairfield Bay,AR,usa,35.6106058,-92.2630298
Fayetteville (outside of),AR,usa,,
Fern,AR,usa,35.6389719,-94.0163117
Ferndale,AR,usa,34.7789801,-92.5576604
Fifty Six,AR,usa,35.958139,-92.2193453
Floyd,AR,usa,35.194722,-91.9675
Forest City,AR,usa,35.0092581,-90.7852312
Formosa,AR,usa,35.4631338,-92.5101584
Fort Chafee,AR,usa,35.3123139,-94.3060452
Fort Smith (about 20 miles SW),AR,usa,35.3843722,-94.4209646
Fort Smith (area),AR,usa,35.3843722,-94.4209646
Fort smith,AR,usa,35.3843722,-94.4209646
Fouke (5-10 miles south of),AR,usa,33.2648232,-93.8854268
Fountain Lake,AR,usa,34.6046739,-92.9265606
Ft. Smith (60 mi. N of)(in-flight),AR,usa,35.3843722,-94.4209646
Gateway,AR,usa,36.4902677,-93.9315812
Gillham,AR,usa,34.1735496,-94.3148643
Glen Rose,AR,usa,34.4556316,-92.729264
Glen Rose (Malvern),AR,usa,34.431846,-92.767245
Glendale,AR,usa,33.5386523,-112.1859866
Glenwood,AR,usa,34.3271349,-93.5497446
Goshen,AR,usa,36.1009505,-93.9914302
Gosnell,AR,usa,35.9598673,-89.9717638
Grannis,AR,usa,34.2404636,-94.3346445
Greenbried,AR,usa,35.2340491,-92.3878973
Greers Ferry (Greers Ferry Lake),AR,usa,35.5685117,-92.1766428
Gum Springs,AR,usa,34.061855,-93.0976228
Gurdon,AR,usa,33.9198846,-93.1527406
Hamburg,AR,usa,33.225724,-91.7975545
Hartford,AR,usa,35.0229305,-94.3814337
Hattieville,AR,usa,35.2875106,-92.7868155
Havana,AR,usa,35.1100953,-93.5302101
Hazen,AR,usa,34.780313,-91.5811644
"Heber Springs, Greers Ferry Lake",AR,usa,35.4914255,-92.030216
Hector,AR,usa,35.4681213,-92.9749147
"Helena (north of, on highway 49)",AR,usa,35.20105,-91.8318334
Henderson,AR,usa,36.3806216,-92.2276564
Hensley,AR,usa,34.5053723,-92.2057037
Hermitage,AR,usa,33.445584,-92.1741803
Highfill,AR,usa,36.2615594,-94.3505591
Highway I-40 Truck parking,AR,usa,35.0822592,-92.4141654
Holland County,AR,usa,35.1715887,-92.2739801
Holly Springs,AR,usa,33.8153834,-92.7096054
"Hope (Exit 30, Highway 30)",AR,usa,39.9358338,-77.6624488
Horatio,AR,usa,33.938417,-94.352781
Horseshoe Lake,AR,usa,34.9119581,-90.3068365
Hot springs,AR,usa,34.5077615,-93.0546003
Humnoke,AR,usa,34.5417307,-91.7571236
"I-40 West, mm 228",AR,usa,35.0822592,-92.4141654
In-flight sighting,AR,usa,35.20105,-91.8318334
Jacksonville/South Bend,AR,usa,30.3321838,-81.655651
Jessieville,AR,usa,34.7005516,-93.0626303
Junction City,AR,usa,33.0155568,-92.7247684
Kibler,AR,usa,35.4305436,-94.2315155
Knobel,AR,usa,36.3201629,-90.6020229
Knoxville,AR,usa,35.3823653,-93.3641607
LITTLE ROCK,AR,usa,34.7444618,-92.2880157
Lake City,AR,usa,35.8208218,-90.4468543
Lake DeGray,AR,usa,34.2396362,-93.1930302
Lead Hill,AR,usa,36.419704,-92.9141979
Lewisville,AR,usa,33.3602293,-93.5774394
Lexa,AR,usa,34.5988328,-90.7503028
Lincoln,AR,usa,35.9475984,-94.4234685
Little Rock (Lonoke),AR,usa,34.7843212,-91.9000647
Little Rock (South of),AR,usa,34.7444618,-92.2880157
Little Rock (east of),AR,usa,34.7444618,-92.2880157
Little Rock (north of),AR,usa,34.756104,-92.2677497
Little Rock (northwest of),AR,usa,34.7444618,-92.2880157
Little Rock (outside of),AR,usa,34.7444618,-92.2880157
Little Rock (southwest),AR,usa,34.6622517,-92.3858553
Little Rock/Maumell,AR,usa,34.8700046,-92.3977509
LittleRock,AR,usa,34.7444618,-92.2880157
Lockesberg,AR,usa,33.9673188,-94.1684956
London,AR,usa,35.3315065,-93.2538306
Lonsdale,AR,usa,34.5444028,-92.809321
Louisville,AR,usa,33.3602293,-93.5774394
Marble Falls,AR,usa,36.1097964,-93.1348986
Marsden (see below),AR,usa,35.20105,-91.8318334
McCrory,AR,usa,35.2574195,-91.1998767
McGehee,AR,usa,33.6107585,-91.383286
Memphis (near West Memphis),AR,usa,35.1465418,-90.1847862
Midway,AR,usa,36.3853444,-92.4618277
Monett,AR,usa,35.8904345,-90.3416043
Morgan,AR,usa,34.8864784,-92.3723763
Morgan Maumelle,AR,usa,34.8864784,-92.3723763
Moro (Lee Co.) and Brinkley (Monroe Co.) (Between),AR,usa,34.8871967,-91.1945811
Mount Vernon,AR,usa,35.226158,-92.1239211
Mountain Home (3 miles So. of MO in center of AR),AR,usa,37.09024,-95.712891
Mountian Home,AR,usa,36.3400904,-92.385217
Mt. Ida,AR,usa,34.5583545,-93.632955
Mulberry,AR,usa,35.5024987,-94.0518272
Needham,AR,usa,35.8225749,-90.5351076
New Blaine,AR,usa,35.2894512,-93.4200305
Newberry,AR,usa,34.2745833,-81.6187178
Newell,AR,usa,33.165966,-92.7446041
Nunley,AR,usa,34.5406622,-94.1602075
Oak Grove,AR,usa,36.4561544,-93.4360761
Oil Trough,AR,usa,35.6290935,-91.4608708
Ola,AR,usa,35.0324535,-93.22342
Omaha (near),AR,usa,35.20105,-91.8318334
Ouchita National Forest,AR,usa,34.7621521,-93.7029002
Overcup,AR,usa,35.225082,-92.6921075
Oxley,AR,usa,35.8422982,-92.4571041
"Ozark National Forest (near Spring Lake, aprx.5 miles to N)",AR,usa,40.1534476,-74.0281925
Ozark National Forest (near),AR,usa,35.8125795,-93.5626867
Ozone,AR,usa,35.6383928,-93.4435243
Pangburn/Searcy,AR,usa,35.4265642,-91.8367566
Paris,AR,usa,35.29212,-93.7299209
Patterson,AR,usa,35.2561599,-91.2348443
Peach Orchard,AR,usa,36.2785284,-90.6632879
Perry,AR,usa,35.048437,-92.7931112
Pine Mountain,AR,usa,36.4106226,-92.6629437
Pinebergen,AR,usa,34.102783,-91.9923249
Pleasant Grove,AR,usa,35.8164637,-91.9093134
Pleasent Grove (near),AR,usa,35.8164637,-91.9093134
Ponca,AR,usa,36.0242433,-93.3646264
PottsVille,AR,usa,35.2534934,-93.0476614
Poughkeepsie,AR,usa,36.0767373,-91.4793034
Powhatan,AR,usa,36.082484,-91.119469
Prairie   Grove,AR,usa,35.9756928,-94.3173402
Prim,AR,usa,35.6936734,-92.1082037
Proctor,AR,usa,35.0950918,-90.3734326
Quitman,AR,usa,35.3840424,-92.2160457
Rector,AR,usa,36.2636877,-90.2927729
Redfield,AR,usa,34.4442398,-92.1852387
Rose Bud,AR,usa,35.3316328,-92.081421
Rudy,AR,usa,35.5272185,-94.2693405
Russelville,AR,usa,35.278116,-93.1337007
Russleville,AR,usa,35.278116,-93.1337007
Saint Joe,AR,usa,36.0302992,-92.8054916
Sardis,AR,usa,34.5317605,-92.407933
Scotland,AR,usa,33.0526379,-92.7496033
Scott,AR,usa,34.6964808,-92.0962552
Seary,AR,usa,35.2437536,-91.7364422
Sedgwick,AR,usa,35.9786936,-90.862724
Sheridan,AR,usa,34.3068334,-92.3991409
Sherwood/North Little Rock,AR,usa,34.8323477,-92.1878998
Shirley,AR,usa,35.6561652,-92.319229
Siloam Sprngs,AR,usa,36.1859196,-94.5415643
Sims,AR,usa,34.659264,-93.6910292
Snowball,AR,usa,35.906389,-92.821667
Social Hill,AR,usa,34.3320363,-92.9132276
South Bend/Jacksonville,AR,usa,34.8417563,-92.0543107
Southwest,AR,usa,35.20105,-91.8318334
Springdale/Fayetteville,AR,usa,36.1745556,-94.1391271
St. Joe (SW of),AR,usa,36.0302992,-92.8054916
Stamps,AR,usa,33.361072,-93.496578
Star City,AR,usa,33.9425588,-91.8436049
Star Valley,AR,usa,34.2550351,-111.2584672
Stephens,AR,usa,33.4112801,-93.0699087
Story,AR,usa,34.6931505,-93.5176917
Stuttgart,AR,usa,34.4940567,-91.5580953
Success,AR,usa,36.4541664,-90.724598
Summers,AR,usa,35.978619,-94.4913867
Sunshine,AR,usa,33.187389,-91.528595
Texarkana (10 mi. S of),AR,usa,33.425125,-94.0476882
Texarkana (outside city limits),AR,usa,33.4304827,-94.0361745
Timbo,AR,usa,35.8710113,-92.3168963
Timbo (approx. 7 miles west of),AR,usa,42.4251442,-83.4192468
Timbo (approx.7 miles west of ),AR,usa,42.4251442,-83.4192468
Timbo (nearest),AR,usa,35.8710113,-92.3168963
Tomberlin,AR,usa,34.5184629,-91.870018
Trumann/Jonesboro,AR,usa,35.6785986,-90.5241357
Umpire,AR,usa,34.2789981,-94.0507527
Unsure,AR,usa,35.20105,-91.8318334
Van Buren/Alma,AR,usa,35.4922086,-94.2260868
Vilonia,AR,usa,35.0854486,-92.1984203
Vilonia (Just south of),AR,usa,35.0854486,-92.1984203
Waldenburg,AR,usa,35.5654448,-90.9331831
Waldenburg/Harrisburg (between),AR,usa,35.5654448,-90.9331831
Waldo,AR,usa,33.3543672,-93.2959021
War Eagle,AR,usa,36.267778,-93.940833
"Ward (northeast of,  on Hwy. 67/167MM 25)",AR,usa,34.6622148,-92.4018354
Washington (near),AR,usa,33.7748435,-93.6830214
Weona-Harrisburg-Waldenburg,AR,usa,35.5639977,-90.7243359
West Fork (I-540; MM32),AR,usa,35.9314614,-94.1800289
West Little Rock,AR,usa,34.7191535,-92.3819599
Western Grove,AR,usa,36.1010532,-92.9534145
Westlake Village,AR,usa,35.20105,-91.8318334
White River National Forest,AR,usa,33.8834408,-91.068999
Whitehall,AR,usa,35.480278,-90.735556
Wilmont,AR,usa,33.0597686,-91.5732709
Wright,AR,usa,34.4350955,-92.0662539
Y-City,AR,usa,34.7348248,-94.0771521
destin,AR,usa,30.3935337,-86.4957833
on highway,AR,usa,35.20105,-91.8318334
ravenden springs,AR,usa,36.3165817,-91.2250119
russlville,AR,usa,35.278116,-93.1337007
Phoenix,AZ,usa,33.4483771,-112.0740373
Tucson,AZ,usa,32.2539787,-110.9741769
Mesa,AZ,usa,33.4151843,-111.8314724
Scottsdale,AZ,usa,33.4948764,-111.9216734
Chandler,AZ,usa,33.3061605,-111.8412502
Gilbert,AZ,usa,33.3528264,-111.789027
Glendale,AZ,usa,33.5386523,-112.1859866
Tempe,AZ,usa,33.4255104,-111.9400054
Sedona,AZ,usa,34.8697395,-111.7609896
Surprise,AZ,usa,33.6292337,-112.3679279
Lake Havasu City,AZ,usa,34.483901,-114.3224548
Peoria,AZ,usa,33.5805955,-112.2373779
Yuma,AZ,usa,32.6926512,-114.6276916
Maricopa,AZ,usa,33.0581063,-112.0476423
Buckeye,AZ,usa,33.3703197,-112.5837766
Prescott Valley,AZ,usa,34.6096777,-112.315259
Flagstaff,AZ,usa,35.1982836,-111.651302
Kingman,AZ,usa,35.189443,-114.0530065
Prescott,AZ,usa,34.5400242,-112.4685025
Apache Junction,AZ,usa,33.414911,-111.5500532
Goodyear,AZ,usa,33.4353394,-112.3576567
Queen Creek,AZ,usa,33.2485715,-111.6377055
San Tan Valley,AZ,usa,33.177294,-111.5468301
Casa Grande,AZ,usa,32.9110027,-111.7733902
Cottonwood,AZ,usa,34.7391876,-112.0098791
Star Valley,AZ,usa,34.2550351,-111.2584672
Bullhead City,AZ,usa,35.1359386,-114.5285981
Show Low,AZ,usa,34.2542084,-110.0298327
Sierra Vista,AZ,usa,31.5455001,-110.2772856
Avondale,AZ,usa,33.4355977,-112.3496021
Gila Bend,AZ,usa,32.9478236,-112.7168305
Green Valley,AZ,usa,31.8542511,-110.9937019
Gold Canyon,AZ,usa,33.3593407,-111.4500302
Marana,AZ,usa,32.436381,-111.2224422
Bouse,AZ,usa,33.9325235,-114.0057748
Anthem,AZ,usa,33.8652315,-112.1357339
Safford,AZ,usa,32.8339546,-109.70758
Cave Creek,AZ,usa,33.8333716,-111.9507042
Litchfield Park,AZ,usa,33.4933743,-112.3579364
Fountain Hills,AZ,usa,33.6042079,-111.7256936
Globe,AZ,usa,33.3942223,-110.7864984
Sahuarita,AZ,usa,31.9575818,-110.955646
Payson,AZ,usa,34.2308684,-111.3251355
Wickenburg,AZ,usa,33.9697664,-112.7301882
Benson,AZ,usa,31.9678611,-110.2945174
Lake Havasu,AZ,usa,34.483901,-114.3224548
Oro Valley,AZ,usa,32.3909071,-110.966488
Golden Valley,AZ,usa,35.2233311,-114.2230108
Paradise Valley,AZ,usa,33.5311541,-111.9426452
Camp Verde,AZ,usa,34.5636358,-111.8543178
Arizona City,AZ,usa,32.7558935,-111.6709584
Chino Valley,AZ,usa,34.7575227,-112.4537809
El Mirage,AZ,usa,33.6130942,-112.3246042
Laveen,AZ,usa,33.3825705,-112.1236468
Parker,AZ,usa,34.1500162,-114.2891177
Quartzite,AZ,usa,33.6639137,-114.2299486
Quartzsite,AZ,usa,33.6639137,-114.2299486
Coolidge,AZ,usa,32.977839,-111.517624
New River,AZ,usa,33.9158687,-112.1359906
Florence,AZ,usa,33.0314508,-111.3873431
Sun City West,AZ,usa,33.6619819,-112.3412726
Tonopah,AZ,usa,33.4934778,-112.9370802
Ajo,AZ,usa,32.3717248,-112.8607099
North Phoenix,AZ,usa,33.6814526,-112.0628157
Sun City,AZ,usa,33.5975393,-112.2718239
Superior,AZ,usa,33.293945,-111.0962305
Wellton,AZ,usa,32.6728256,-114.1468821
Winslow,AZ,usa,35.0241873,-110.6973571
Lakeside,AZ,usa,34.1425438,-109.9603843
Nogales,AZ,usa,31.3403775,-110.9342532
Black Canyon City,AZ,usa,34.0774991,-112.1295121
Dateland,AZ,usa,32.7972176,-113.5410267
Douglas,AZ,usa,31.3445471,-109.5453447
Eloy,AZ,usa,32.7558962,-111.554844
Fort Mohave,AZ,usa,35.0224848,-114.5892703
Holbrook,AZ,usa,34.9022482,-110.1581768
Rio Rico,AZ,usa,31.4673632,-110.9742353
Wittmann,AZ,usa,33.7763856,-112.5282591
Beaver Dam,AZ,usa,36.9142618,-113.9476988
Grand Canyon,AZ,usa,36.0544445,-112.1401108
Heber,AZ,usa,34.413874,-110.5632588
Page,AZ,usa,36.9147222,-111.4558333
Salome,AZ,usa,33.7811416,-113.6146517
Waddell,AZ,usa,33.5757703,-112.4504235
Dewey,AZ,usa,34.5056894,-112.2427894
